x,y,AP1:RSSI,AP2:RSSI,AP3:RSSI,AP4:RSSI,Capabilities,epochTime
0,0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5,1575156163
0,0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5,1575156165
0,0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5,1575156167
0,0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng2_03F-05:-82,Eng2_06F-04:-77,5,1575156169
0,0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng1_09F-02:-77,Eng2_03F-05:-88,5,1575156171
0,0,Eng2_04F-06:-61,Eng1_01F_A21:-87,Eng1_09F-02:-77,Eng2_03F-05:-88,5,1575156173
0,0,Eng2_04F-06:-61,Eng1_09F-02:-77,Eng2_03F-05:-78,Eng2_04F-05:-81,5,1575156175
533,607,Eng2_04F-06:-61,Eng1_09F-02:-77,Eng2_03F-05:-78,Eng2_04F-05:-81,5,1575156177
533,520,Eng2_04F-06:-61,Eng1_09F-02:-77,Eng2_03F-05:-78,Eng2_04F-05:-81,5,1575156179
0,0,Eng2_04F-06:-61,Eng1_09F-02:-77,Eng2_03F-05:-78,Eng2_04F-05:-81,5,1575156181
420,520,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-72,108-5F-05:-86,5,1575156183
0,0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-72,108-5F-05:-86,5,1575156185
0,0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-72,108-5F-05:-86,5,1575156187
420,303,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-72,108-5F-05:-86,5,1575156189
0,0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-74,108-5F-05:-86,5,1575156191
0,0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-74,108-5F-05:-86,5,1575156193
0,0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-74,108-5F-05:-86,5,1575156195
0,0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-74,108-5F-05:-86,5,1575156197
63,303,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-75,108-5F-05:-86,5,1575156199
0,0,Eng2_04F-06:-61,Eng2_03F-05:-78,Eng2_04F-05:-73,108-5F-05:-86,5,1575156201
0,0,Eng2_04F-06:-61,Eng2_03F-04:-87,Eng2_04F-05:-73,108-5F-05:-84,5,1575156203
0,0,Eng2_04F-06:-61,Eng2_03F-04:-87,Eng2_04F-05:-73,108-5F-05:-84,5,1575156205
0,0,Eng2_04F-06:-61,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5,1575156207
420,303,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5,1575156209
0,0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5,1575156211
0,0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5,1575156213
0,0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5,1575156215
420,607,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5,1575156217
0,0,Eng2_04F-06:-78,Eng2_03F-04:-87,Eng2_04F-05:-55,108-5F-05:-84,5,1575156219
